TransactionID,Amount,CustomerID,TransactionComment,CustomerFeedback
313.0,68.64043640103054,1157.0,Customer exchanged clothing worth $68.64.,Will buy again!
314.0,39.75178064381655,1968.0,Customer requested refund for electronics worth $39.75.,Refund took too long.
315.0,84.98269506569027,1555.0,Customer purchased clothing worth $84.98.,Will buy again!
316.0,29.291555935495328,1112.0,Customer requested refund for cosmetics worth $29.29.,Excellent experience.
317.0,22.18984231519618,1292.0,Customer requested refund for groceries worth $22.19.,Customer support was unhelpful.
318.0,64.22877239230128,1346.0,Customer requested refund for furniture worth $64.23.,Product arrived broken.
319.0,23.85431432932064,1129.0,Customer requested refund for groceries worth $23.85.,Highly recommend!
320.0,85.9983524413847,1903.0,Customer requested refund for furniture worth $86.00.,Customer support was unhelpful.
321.0,57.86994336632967,1078.0,Customer returned cosmetics worth $57.87.,Product arrived broken.
322.0,88.09696867382264,1702.0,Customer requested refund for furniture worth $88.10.,Excellent experience.
323.0,10.047488390659712,1466.0,Customer returned groceries worth $10.05.,Highly recommend!
324.0,24.83845006368293,1437.0,Customer exchanged clothing worth $24.84.,"Great service, fast delivery!"
325.0,47.84508341466206,1783.0,Customer returned clothing worth $47.85.,Customer support was unhelpful.
326.0,14.615120532256274,1695.0,Customer returned groceries worth $14.62.,Product arrived broken.
327.0,60.68884239418577,1172.0,Customer exchanged groceries worth $60.69.,Very disappointed with the product quality.
328.0,61.232174778009686,1947.0,Customer purchased clothing worth $61.23.,"Great service, fast delivery!"
329.0,93.37250431864632,1086.0,Customer requested refund for electronics worth $93.37.,Excellent experience.
330.0,95.76692181306092,1275.0,Customer returned cosmetics worth $95.77.,Very disappointed with the product quality.
331.0,61.88904454076027,1657.0,Customer exchanged clothing worth $61.89.,Excellent experience.
332.0,70.86740450604661,1624.0,Customer requested refund for furniture worth $70.87.,Satisfied with the purchase.
333.0,70.95760928948519,1729.0,Customer returned clothing worth $70.96.,Very disappointed with the product quality.
334.0,47.59519154883488,1300.0,Customer purchased furniture worth $47.60.,Refund took too long.
335.0,84.74839337828455,1311.0,Customer exchanged cosmetics worth $84.75.,Product arrived broken.
336.0,64.2996060597047,1280.0,Customer requested refund for groceries worth $64.30.,Refund took too long.
337.0,59.06558827131725,1058.0,Customer purchased clothing worth $59.07.,"Great service, fast delivery!"
338.0,59.40095528433461,1724.0,Customer purchased clothing worth $59.40.,Satisfied with the purchase.
339.0,26.18399976018048,1067.0,Customer purchased furniture worth $26.18.,Customer support was unhelpful.
340.0,69.1723428057365,1438.0,Customer returned furniture worth $69.17.,The product does not match the description.
341.0,60.74497628008697,1531.0,Customer returned cosmetics worth $60.74.,The product does not match the description.
342.0,60.98699494097934,1832.0,Customer exchanged cosmetics worth $60.99.,Customer support was unhelpful.
343.0,99.61607032247228,1382.0,Customer exchanged electronics worth $99.62.,Product arrived broken.
344.0,84.49928399139073,1434.0,Customer requested refund for furniture worth $84.50.,Very disappointed with the product quality.
345.0,37.87307960365036,1440.0,Customer purchased clothing worth $37.87.,Product arrived broken.
346.0,38.69316720496097,1157.0,Customer exchanged electronics worth $38.69.,"Great service, fast delivery!"
347.0,45.02844839488476,1328.0,Customer purchased furniture worth $45.03.,The product does not match the description.
348.0,66.4761842492444,1957.0,Customer requested refund for cosmetics worth $66.48.,Refund took too long.
349.0,74.41312191791293,1033.0,Customer requested refund for cosmetics worth $74.41.,Very disappointed with the product quality.
350.0,43.45501371682296,1615.0,Customer purchased furniture worth $43.46.,Customer support was unhelpful.
351.0,28.343420494036856,1286.0,Customer returned furniture worth $28.34.,Very disappointed with the product quality.
352.0,70.0043034747928,1152.0,Customer requested refund for electronics worth $70.00.,Highly recommend!
353.0,89.08776661986285,1137.0,Customer purchased cosmetics worth $89.09.,Customer support was unhelpful.
354.0,66.08579500983927,1176.0,Customer requested refund for clothing worth $66.09.,Very disappointed with the product quality.
355.0,76.34999350541855,1281.0,Customer requested refund for clothing worth $76.35.,Refund took too long.
356.0,60.30707463914428,1788.0,Customer purchased furniture worth $60.31.,Highly recommend!
357.0,33.61255713368315,1048.0,Customer purchased furniture worth $33.61.,Refund took too long.
358.0,41.6707105414218,1073.0,Customer purchased electronics worth $41.67.,Will buy again!
359.0,47.12640903265764,1572.0,Customer returned furniture worth $47.13.,Customer support was unhelpful.
360.0,41.70586082062327,1264.0,Customer purchased cosmetics worth $41.71.,Very disappointed with the product quality.
361.0,42.32811860407804,1864.0,Customer exchanged clothing worth $42.33.,Product arrived broken.
362.0,71.7368591339746,1285.0,Customer returned cosmetics worth $71.74.,Very disappointed with the product quality.
363.0,72.73147248409899,1602.0,Customer requested refund for clothing worth $72.73.,Excellent experience.
364.0,61.1365320200304,1424.0,Customer requested refund for clothing worth $61.14.,Will buy again!
365.0,40.658978551453465,1214.0,Customer purchased electronics worth $40.66.,Satisfied with the purchase.
366.0,38.31991504407297,1682.0,Customer purchased cosmetics worth $38.32.,Excellent experience.
367.0,67.84335713396852,1777.0,Customer purchased furniture worth $67.84.,Customer support was unhelpful.
368.0,39.31159079569777,1272.0,Customer requested refund for clothing worth $39.31.,Product arrived broken.
369.0,70.5201057693231,1427.0,Customer returned furniture worth $70.52.,Excellent experience.
370.0,81.39167697229831,1159.0,Customer returned clothing worth $81.39.,Very disappointed with the product quality.
371.0,41.02830654379494,1339.0,Customer returned furniture worth $41.03.,Will buy again!
372.0,63.45304123221416,1855.0,Customer requested refund for groceries worth $63.45.,Product arrived broken.
373.0,71.95418453277574,1825.0,Customer purchased groceries worth $71.95.,The product does not match the description.
374.0,74.94314154163287,1967.0,Customer exchanged clothing worth $74.94.,Highly recommend!
375.0,29.137192085767744,1914.0,Customer returned clothing worth $29.14.,Excellent experience.
376.0,30.412437389916438,1311.0,Customer requested refund for furniture worth $30.41.,Excellent experience.
377.0,94.34946872070527,1416.0,Customer returned cosmetics worth $94.35.,The product does not match the description.
378.0,25.562897726593995,1586.0,Customer exchanged electronics worth $25.56.,"Great service, fast delivery!"
379.0,95.69370268467728,1482.0,Customer purchased electronics worth $95.69.,Refund took too long.
380.0,35.73345140902997,1400.0,Customer requested refund for electronics worth $35.73.,Excellent experience.
381.0,60.52724778740764,1764.0,Customer purchased groceries worth $60.53.,Satisfied with the purchase.
382.0,16.55367815863712,1397.0,Customer purchased furniture worth $16.55.,Refund took too long.
383.0,27.254337830091647,1423.0,Customer exchanged furniture worth $27.25.,Will buy again!
384.0,31.80425218452422,1516.0,Customer purchased electronics worth $31.80.,The product does not match the description.
385.0,55.76476528750271,1180.0,Customer exchanged electronics worth $55.76.,The product does not match the description.
386.0,72.91097613446743,1750.0,Customer requested refund for groceries worth $72.91.,Very disappointed with the product quality.
387.0,71.02737815902991,1836.0,Customer requested refund for groceries worth $71.03.,Highly recommend!
388.0,25.85006970131933,1433.0,Customer returned cosmetics worth $25.85.,Product arrived broken.
389.0,94.52284775775556,1645.0,Customer purchased electronics worth $94.52.,"Great service, fast delivery!"
390.0,71.88748429042212,1108.0,Customer exchanged groceries worth $71.89.,Refund took too long.
391.0,60.77755146349649,1653.0,Customer returned cosmetics worth $60.78.,Very disappointed with the product quality.
392.0,83.56995599613906,1995.0,Customer returned electronics worth $83.57.,The product does not match the description.
393.0,36.838900427625575,1062.0,Customer requested refund for furniture worth $36.84.,Refund took too long.
394.0,30.505413673611777,1802.0,Customer purchased groceries worth $30.51.,Excellent experience.
395.0,15.699212220552296,1723.0,Customer requested refund for groceries worth $15.70.,The product does not match the description.
396.0,97.54709538756718,1146.0,Customer exchanged groceries worth $97.55.,Refund took too long.
397.0,28.914617957341772,1150.0,Customer returned electronics worth $28.91.,Product arrived broken.
398.0,40.36412587140183,1244.0,Customer exchanged furniture worth $40.36.,Customer support was unhelpful.
399.0,71.44717321901103,1807.0,Customer requested refund for electronics worth $71.45.,Satisfied with the purchase.
400.0,94.81678805829148,1345.0,Customer returned clothing worth $94.82.,Excellent experience.
401.0,73.49337233388856,1540.0,Customer exchanged clothing worth $73.49.,Very disappointed with the product quality.
402.0,60.43128926324833,1709.0,Customer exchanged furniture worth $60.43.,Highly recommend!
403.0,23.412394540837305,1120.0,Customer exchanged clothing worth $23.41.,Satisfied with the purchase.
404.0,60.60671051232616,1144.0,Customer requested refund for furniture worth $60.61.,"Great service, fast delivery!"
405.0,83.55191142615169,1578.0,Customer requested refund for groceries worth $83.55.,The product does not match the description.
406.0,16.358985768519588,1586.0,Customer returned furniture worth $16.36.,Satisfied with the purchase.
407.0,28.04993891463165,1943.0,Customer requested refund for electronics worth $28.05.,Very disappointed with the product quality.
408.0,83.24582001706487,1977.0,Customer purchased furniture worth $83.25.,Customer support was unhelpful.
409.0,12.826814822817395,1717.0,Customer purchased groceries worth $12.83.,Customer support was unhelpful.
410.0,25.0084947085094,1350.0,Customer requested refund for furniture worth $25.01.,Excellent experience.
411.0,98.3970945564576,1530.0,Customer purchased cosmetics worth $98.40.,Satisfied with the purchase.
412.0,86.78591683383922,1814.0,Customer exchanged groceries worth $86.79.,Very disappointed with the product quality.
413.0,98.50040705533956,1208.0,Customer exchanged groceries worth $98.50.,Excellent experience.
414.0,69.88048811693454,1214.0,Customer exchanged groceries worth $69.88.,The product does not match the description.
415.0,58.78615442613221,1904.0,Customer requested refund for clothing worth $58.79.,The product does not match the description.
416.0,76.9300755910293,1875.0,Customer returned furniture worth $76.93.,Highly recommend!
417.0,84.73217509479606,1480.0,Customer exchanged groceries worth $84.73.,Product arrived broken.
418.0,14.19155734948768,1282.0,Customer purchased cosmetics worth $14.19.,Refund took too long.
419.0,41.354180924006975,1109.0,Customer purchased cosmetics worth $41.35.,Customer support was unhelpful.
420.0,79.33627628450796,1304.0,Customer returned groceries worth $79.34.,Product arrived broken.
421.0,26.24046796545926,1906.0,Customer exchanged furniture worth $26.24.,Customer support was unhelpful.
422.0,66.95973903298082,1218.0,Customer exchanged clothing worth $66.96.,Customer support was unhelpful.
423.0,17.825253318757426,1773.0,Customer exchanged furniture worth $17.83.,Highly recommend!
424.0,65.62243454329231,1666.0,Customer returned groceries worth $65.62.,Very disappointed with the product quality.
425.0,52.91248936316756,1708.0,Customer exchanged groceries worth $52.91.,Highly recommend!
426.0,54.95473462280644,1389.0,Customer purchased cosmetics worth $54.95.,Very disappointed with the product quality.
427.0,57.04065911383756,1026.0,Customer requested refund for groceries worth $57.04.,Product arrived broken.
428.0,11.567143945631798,1293.0,Customer returned groceries worth $11.57.,Satisfied with the purchase.
429.0,50.4900697444044,1518.0,Customer exchanged electronics worth $50.49.,The product does not match the description.
430.0,26.73357583443433,1167.0,Customer requested refund for cosmetics worth $26.73.,Refund took too long.
431.0,70.34986000122497,1713.0,Customer purchased groceries worth $70.35.,Highly recommend!
432.0,82.1111607613807,1972.0,Customer returned groceries worth $82.11.,Product arrived broken.
433.0,26.719047821992245,1213.0,Customer exchanged clothing worth $26.72.,Very disappointed with the product quality.
434.0,31.736387333577436,1571.0,Customer requested refund for electronics worth $31.74.,Very disappointed with the product quality.
435.0,23.73086258823552,1886.0,Customer purchased furniture worth $23.73.,Will buy again!
436.0,44.49934478211936,1658.0,Customer returned furniture worth $44.50.,Satisfied with the purchase.
437.0,20.32425877023761,1155.0,Customer requested refund for electronics worth $20.32.,Highly recommend!
438.0,38.41693891133238,1190.0,Customer purchased electronics worth $38.42.,Excellent experience.
439.0,90.96302095740636,1190.0,Customer purchased groceries worth $90.96.,Will buy again!
440.0,86.5937053715803,1175.0,Customer requested refund for electronics worth $86.59.,Will buy again!
441.0,59.292725283190485,1376.0,Customer purchased electronics worth $59.29.,Highly recommend!
442.0,92.38660636515849,1330.0,Customer purchased furniture worth $92.39.,"Great service, fast delivery!"
443.0,48.00091682800642,1018.0,Customer requested refund for furniture worth $48.00.,Satisfied with the purchase.
444.0,76.41250123375404,1512.0,Customer purchased groceries worth $76.41.,Product arrived broken.
445.0,12.79231871756009,1704.0,Customer purchased groceries worth $12.79.,Excellent experience.
446.0,21.93791661410581,1059.0,Customer requested refund for furniture worth $21.94.,Refund took too long.
447.0,73.16714728850143,1608.0,Customer purchased cosmetics worth $73.17.,Refund took too long.
448.0,62.874333971672,1240.0,Customer requested refund for groceries worth $62.87.,The product does not match the description.
449.0,12.95472549914229,1358.0,Customer purchased furniture worth $12.95.,"Great service, fast delivery!"
450.0,11.167088142720043,1004.0,Customer exchanged electronics worth $11.17.,Satisfied with the purchase.
451.0,76.89786951844191,1902.0,Customer exchanged electronics worth $76.90.,Will buy again!
452.0,63.342656568436645,1775.0,Customer returned groceries worth $63.34.,Highly recommend!
453.0,62.90008313642736,1927.0,Customer requested refund for cosmetics worth $62.90.,Excellent experience.
454.0,82.94038053812939,1255.0,Customer exchanged cosmetics worth $82.94.,Excellent experience.
455.0,58.10792253138713,1827.0,Customer returned furniture worth $58.11.,Product arrived broken.
456.0,10.58886273242011,1191.0,Customer exchanged cosmetics worth $10.59.,Highly recommend!
457.0,73.61390202453833,1266.0,Customer exchanged cosmetics worth $73.61.,Product arrived broken.
458.0,35.290104499573374,1786.0,Customer requested refund for groceries worth $35.29.,Will buy again!
459.0,40.22710518557125,1024.0,Customer returned cosmetics worth $40.23.,Will buy again!
460.0,83.69207703681916,1417.0,Customer exchanged furniture worth $83.69.,Will buy again!
461.0,27.578224851691395,1283.0,Customer purchased furniture worth $27.58.,Will buy again!
462.0,53.23106554463996,1462.0,Customer exchanged electronics worth $53.23.,Customer support was unhelpful.
463.0,44.86059945676822,1623.0,Customer returned groceries worth $44.86.,Excellent experience.
464.0,15.721131427539593,1615.0,Customer returned clothing worth $15.72.,Highly recommend!
465.0,96.77041059859228,1488.0,Customer exchanged groceries worth $96.77.,Product arrived broken.
466.0,88.22726088325255,1144.0,Customer returned furniture worth $88.23.,Excellent experience.
467.0,39.62535994411866,1979.0,Customer requested refund for clothing worth $39.63.,Product arrived broken.
468.0,91.1696888971712,1008.0,Customer returned cosmetics worth $91.17.,Refund took too long.
469.0,62.87616987614589,1497.0,Customer exchanged furniture worth $62.88.,Will buy again!
470.0,47.28406366967809,1702.0,Customer returned groceries worth $47.28.,Highly recommend!
471.0,57.86820257846373,1696.0,Customer purchased groceries worth $57.87.,Satisfied with the purchase.
472.0,19.423373683323028,1969.0,Customer returned groceries worth $19.42.,Will buy again!
473.0,54.46741969722593,1807.0,Customer exchanged cosmetics worth $54.47.,Refund took too long.
474.0,47.2247769165285,1124.0,Customer returned clothing worth $47.22.,Refund took too long.
475.0,64.7020765138534,1912.0,Customer purchased cosmetics worth $64.70.,Highly recommend!
476.0,54.66513489536387,1315.0,Customer requested refund for clothing worth $54.67.,The product does not match the description.
477.0,93.94593260347892,1357.0,Customer exchanged cosmetics worth $93.95.,Satisfied with the purchase.
478.0,69.7694462534096,1851.0,Customer exchanged furniture worth $69.77.,"Great service, fast delivery!"
479.0,40.104020200685696,1202.0,Customer purchased cosmetics worth $40.10.,Highly recommend!
480.0,60.89811247736398,1834.0,Customer returned electronics worth $60.90.,Customer support was unhelpful.
481.0,44.37900942452836,1944.0,Customer exchanged clothing worth $44.38.,Highly recommend!
482.0,70.04776805143774,1573.0,Customer requested refund for furniture worth $70.05.,The product does not match the description.
483.0,36.97154016926994,1943.0,Customer purchased clothing worth $36.97.,Excellent experience.
484.0,12.787029418188828,1219.0,Customer purchased clothing worth $12.79.,"Great service, fast delivery!"
485.0,58.70630745788713,1223.0,Customer returned electronics worth $58.71.,Satisfied with the purchase.
486.0,45.96479075728064,1753.0,Customer requested refund for clothing worth $45.96.,Excellent experience.
487.0,22.088313163352225,1699.0,Customer exchanged electronics worth $22.09.,Very disappointed with the product quality.
488.0,95.79803309772218,1862.0,Customer exchanged clothing worth $95.80.,Highly recommend!
489.0,19.07706730811892,1197.0,Customer purchased groceries worth $19.08.,Product arrived broken.
490.0,61.482473424574415,1690.0,Customer exchanged electronics worth $61.48.,Customer support was unhelpful.
491.0,69.91745393115764,1207.0,Customer returned cosmetics worth $69.92.,The product does not match the description.
492.0,17.903935219000818,1122.0,Customer exchanged cosmetics worth $17.90.,Refund took too long.
493.0,22.27135442311328,1626.0,Customer requested refund for groceries worth $22.27.,Excellent experience.
494.0,21.08546901703194,1931.0,Customer returned electronics worth $21.09.,Customer support was unhelpful.
495.0,32.92013195873318,1343.0,Customer requested refund for groceries worth $32.92.,Very disappointed with the product quality.
496.0,38.411192485188,1126.0,Customer exchanged clothing worth $38.41.,The product does not match the description.
497.0,69.39748498852232,1405.0,Customer returned clothing worth $69.40.,Customer support was unhelpful.
498.0,65.61696394010804,1587.0,Customer exchanged furniture worth $65.62.,Will buy again!
499.0,25.40830020808809,1276.0,Customer exchanged furniture worth $25.41.,Refund took too long.
500.0,67.29044394590485,1441.0,Customer requested refund for electronics worth $67.29.,Very disappointed with the product quality.
501.0,91.6907402268582,1618.0,Customer purchased cosmetics worth $91.69.,Will buy again!
502.0,77.4561808153056,1484.0,Customer requested refund for groceries worth $77.46.,Highly recommend!
503.0,45.158314001601454,1655.0,Customer requested refund for furniture worth $45.16.,Product arrived broken.
504.0,93.49535668273188,1025.0,Customer exchanged groceries worth $93.50.,Product arrived broken.
505.0,53.931161018025975,1794.0,Customer returned furniture worth $53.93.,Satisfied with the purchase.
506.0,81.71166645699894,1295.0,Customer purchased groceries worth $81.71.,Customer support was unhelpful.
507.0,59.46381398714095,1741.0,Customer returned electronics worth $59.46.,Customer support was unhelpful.
508.0,14.139387559786153,1266.0,Customer exchanged furniture worth $14.14.,Product arrived broken.
509.0,61.48081498804065,1600.0,Customer returned electronics worth $61.48.,Very disappointed with the product quality.
510.0,56.79197048335646,1825.0,Customer requested refund for clothing worth $56.79.,Satisfied with the purchase.
511.0,54.78567418688587,1174.0,Customer returned cosmetics worth $54.79.,"Great service, fast delivery!"
512.0,23.521178993762483,1792.0,Customer exchanged electronics worth $23.52.,"Great service, fast delivery!"
513.0,57.82044734885588,1613.0,Customer returned groceries worth $57.82.,"Great service, fast delivery!"
514.0,47.31206587825806,1562.0,Customer requested refund for furniture worth $47.31.,Highly recommend!
515.0,25.03864028565554,1265.0,Customer requested refund for electronics worth $25.04.,Refund took too long.
516.0,19.74409229922852,1360.0,Customer returned clothing worth $19.74.,The product does not match the description.
517.0,63.14752710370071,1356.0,Customer requested refund for furniture worth $63.15.,Excellent experience.
518.0,77.02315549089194,1352.0,Customer purchased electronics worth $77.02.,Satisfied with the purchase.
519.0,42.6041988042216,1697.0,Customer exchanged groceries worth $42.60.,Satisfied with the purchase.
520.0,98.59494640028537,1050.0,Customer requested refund for groceries worth $98.59.,"Great service, fast delivery!"
521.0,29.32097037446717,1604.0,Customer exchanged electronics worth $29.32.,Excellent experience.
522.0,26.18436652741295,1608.0,Customer requested refund for furniture worth $26.18.,"Great service, fast delivery!"
523.0,10.933045904656083,1318.0,Customer returned electronics worth $10.93.,Will buy again!
524.0,53.8004241417046,1503.0,Customer returned cosmetics worth $53.80.,Refund took too long.
525.0,28.32936501855892,1029.0,Customer requested refund for furniture worth $28.33.,Excellent experience.
526.0,76.27368428978873,1052.0,Customer requested refund for cosmetics worth $76.27.,Will buy again!
527.0,39.82600629262846,1111.0,Customer requested refund for cosmetics worth $39.83.,Satisfied with the purchase.
528.0,70.00810139898996,1501.0,Customer requested refund for clothing worth $70.01.,Very disappointed with the product quality.
529.0,89.71731744470446,1828.0,Customer purchased furniture worth $89.72.,Product arrived broken.
530.0,27.25454050385736,1231.0,Customer exchanged cosmetics worth $27.25.,The product does not match the description.
531.0,42.27816571071364,1978.0,Customer purchased cosmetics worth $42.28.,Customer support was unhelpful.
532.0,57.13668560793148,1496.0,Customer requested refund for cosmetics worth $57.14.,Satisfied with the purchase.
533.0,81.49987554510696,1629.0,Customer purchased cosmetics worth $81.50.,Highly recommend!
534.0,49.1099285143028,1477.0,Customer purchased cosmetics worth $49.11.,The product does not match the description.
535.0,42.02200366989237,1425.0,Customer exchanged groceries worth $42.02.,Very disappointed with the product quality.
536.0,80.51907113899962,1837.0,Customer exchanged cosmetics worth $80.52.,Product arrived broken.
537.0,95.2233254396807,1954.0,Customer exchanged clothing worth $95.22.,Very disappointed with the product quality.
538.0,77.11603142702253,1146.0,Customer requested refund for cosmetics worth $77.12.,"Great service, fast delivery!"
539.0,59.58695557387782,1591.0,Customer exchanged cosmetics worth $59.59.,"Great service, fast delivery!"
540.0,44.12676518046912,1764.0,Customer returned groceries worth $44.13.,Refund took too long.
541.0,69.23669463993528,1510.0,Customer purchased groceries worth $69.24.,"Great service, fast delivery!"
542.0,44.09464247346977,1382.0,Customer returned furniture worth $44.09.,"Great service, fast delivery!"
543.0,99.7753583900932,1439.0,Customer returned furniture worth $99.78.,Excellent experience.
544.0,52.99118399043776,1955.0,Customer purchased furniture worth $52.99.,"Great service, fast delivery!"
545.0,68.36571539188091,1016.0,Customer requested refund for groceries worth $68.37.,Customer support was unhelpful.
546.0,12.301068214462283,1460.0,Customer returned electronics worth $12.30.,Product arrived broken.
547.0,98.64640220462732,1073.0,Customer purchased cosmetics worth $98.65.,The product does not match the description.
548.0,85.31413995164209,1814.0,Customer purchased cosmetics worth $85.31.,The product does not match the description.
549.0,21.032649355713,1660.0,Customer exchanged cosmetics worth $21.03.,The product does not match the description.
550.0,82.00373953388333,1204.0,Customer purchased clothing worth $82.00.,The product does not match the description.
551.0,82.16413416183838,1897.0,Customer requested refund for furniture worth $82.16.,Satisfied with the purchase.
552.0,30.561099365798057,1260.0,Customer exchanged cosmetics worth $30.56.,Highly recommend!
553.0,52.69894800838486,1507.0,Customer requested refund for furniture worth $52.70.,Product arrived broken.
554.0,66.54225115991392,1119.0,Customer exchanged electronics worth $66.54.,Customer support was unhelpful.
555.0,66.48799723490322,1141.0,Customer purchased groceries worth $66.49.,Satisfied with the purchase.
556.0,74.17323414002594,1822.0,Customer returned electronics worth $74.17.,"Great service, fast delivery!"
557.0,66.24446927138561,1307.0,Customer purchased furniture worth $66.24.,Highly recommend!
558.0,18.424787046927303,1176.0,Customer requested refund for cosmetics worth $18.42.,Highly recommend!
559.0,96.40709405350066,1634.0,Customer exchanged cosmetics worth $96.41.,Customer support was unhelpful.
560.0,37.37105363161972,1289.0,Customer requested refund for furniture worth $37.37.,Satisfied with the purchase.
561.0,57.89155841423759,1923.0,Customer requested refund for clothing worth $57.89.,Excellent experience.
562.0,65.14444373979248,1668.0,Customer exchanged groceries worth $65.14.,Refund took too long.
563.0,50.9463446687639,1732.0,Customer returned furniture worth $50.95.,Very disappointed with the product quality.
564.0,90.15169745639956,1666.0,Customer purchased electronics worth $90.15.,The product does not match the description.
565.0,49.695996077348,1624.0,Customer requested refund for clothing worth $49.70.,Refund took too long.
566.0,71.98504539358078,1786.0,Customer requested refund for cosmetics worth $71.99.,Highly recommend!
567.0,39.17632975406391,1019.0,Customer exchanged cosmetics worth $39.18.,Satisfied with the purchase.
568.0,50.82386517906335,1978.0,Customer requested refund for cosmetics worth $50.82.,The product does not match the description.
569.0,85.30076766804406,1655.0,Customer returned furniture worth $85.30.,Refund took too long.
570.0,80.89642698729558,1264.0,Customer purchased groceries worth $80.90.,Will buy again!
571.0,55.69524903185309,1487.0,Customer requested refund for electronics worth $55.70.,Product arrived broken.
572.0,88.50391549409335,1219.0,Customer requested refund for furniture worth $88.50.,"Great service, fast delivery!"
573.0,75.88625236108902,1102.0,Customer returned cosmetics worth $75.89.,Satisfied with the purchase.
574.0,35.17601923028805,1799.0,Customer requested refund for cosmetics worth $35.18.,Highly recommend!
575.0,62.98349325215778,1137.0,Customer requested refund for clothing worth $62.98.,Will buy again!
576.0,97.0455292967774,1125.0,Customer returned cosmetics worth $97.05.,Refund took too long.
577.0,76.76312543775113,1051.0,Customer exchanged clothing worth $76.76.,Refund took too long.
578.0,62.16550879121196,1268.0,Customer returned clothing worth $62.17.,Satisfied with the purchase.
579.0,28.500072838813903,1882.0,Customer exchanged furniture worth $28.50.,Refund took too long.
580.0,39.91796998566471,1751.0,Customer returned clothing worth $39.92.,"Great service, fast delivery!"
581.0,84.49886009864518,1769.0,Customer purchased cosmetics worth $84.50.,Very disappointed with the product quality.
582.0,78.29820914461888,1853.0,Customer returned clothing worth $78.30.,Excellent experience.
583.0,79.20261479658105,1622.0,Customer returned furniture worth $79.20.,Excellent experience.
584.0,50.31919078514007,1412.0,Customer exchanged groceries worth $50.32.,Excellent experience.
585.0,18.479134277595005,1036.0,Customer purchased furniture worth $18.48.,Customer support was unhelpful.
586.0,55.648967645299344,1665.0,Customer returned clothing worth $55.65.,Very disappointed with the product quality.
587.0,72.41360119397154,1299.0,Customer returned electronics worth $72.41.,Satisfied with the purchase.
588.0,74.32146924411033,1351.0,Customer exchanged electronics worth $74.32.,Product arrived broken.
589.0,25.97962923980079,1096.0,Customer returned groceries worth $25.98.,Excellent experience.
590.0,70.54331536441717,1299.0,Customer purchased clothing worth $70.54.,The product does not match the description.
591.0,82.50807121975488,1367.0,Customer returned cosmetics worth $82.51.,Excellent experience.
592.0,57.87803871732218,1315.0,Customer exchanged groceries worth $57.88.,Satisfied with the purchase.
593.0,27.87987923354001,1531.0,Customer returned groceries worth $27.88.,Highly recommend!
594.0,22.01321045011379,1796.0,Customer requested refund for groceries worth $22.01.,Product arrived broken.
595.0,14.71386198547468,1340.0,Customer exchanged groceries worth $14.71.,Refund took too long.
596.0,44.32303083127752,1973.0,Customer requested refund for furniture worth $44.32.,Product arrived broken.
597.0,93.92398331455088,1626.0,Customer purchased clothing worth $93.92.,Highly recommend!
598.0,13.912774695481485,1558.0,Customer exchanged groceries worth $13.91.,Will buy again!
599.0,81.80865066013159,1005.0,Customer returned groceries worth $81.81.,Product arrived broken.
600.0,49.6812699232487,1510.0,Customer purchased electronics worth $49.68.,Very disappointed with the product quality.
601.0,74.02517524763373,1565.0,Customer exchanged electronics worth $74.03.,Excellent experience.
602.0,71.2219055244872,1573.0,Customer requested refund for cosmetics worth $71.22.,The product does not match the description.
603.0,45.39753678823229,1691.0,Customer exchanged groceries worth $45.40.,Excellent experience.
604.0,68.30467542833836,1176.0,Customer purchased cosmetics worth $68.30.,The product does not match the description.
605.0,30.699545031070528,1470.0,Customer exchanged groceries worth $30.70.,Highly recommend!
606.0,55.29436013469146,1174.0,Customer exchanged cosmetics worth $55.29.,Customer support was unhelpful.
607.0,58.881829218778016,1289.0,Customer returned cosmetics worth $58.88.,Will buy again!
608.0,26.436080264307773,1755.0,Customer exchanged clothing worth $26.44.,Will buy again!
609.0,90.48071057199276,1132.0,Customer purchased clothing worth $90.48.,Customer support was unhelpful.
610.0,90.60563652231846,1239.0,Customer exchanged electronics worth $90.61.,Highly recommend!
611.0,88.34186423374305,1912.0,Customer purchased electronics worth $88.34.,Customer support was unhelpful.
612.0,36.90222620760606,1414.0,Customer requested refund for clothing worth $36.90.,Excellent experience.
613.0,16.182846568927204,1770.0,Customer requested refund for cosmetics worth $16.18.,Customer support was unhelpful.
614.0,11.564836282866452,1639.0,Customer exchanged clothing worth $11.56.,Excellent experience.
615.0,14.560537509054024,1043.0,Customer requested refund for electronics worth $14.56.,"Great service, fast delivery!"
616.0,40.83608859104079,1845.0,Customer purchased electronics worth $40.84.,Satisfied with the purchase.
617.0,10.980455323300587,1821.0,Customer purchased groceries worth $10.98.,The product does not match the description.
618.0,68.16151267115706,1595.0,Customer purchased groceries worth $68.16.,Satisfied with the purchase.
619.0,51.20871487556867,1686.0,Customer purchased groceries worth $51.21.,"Great service, fast delivery!"
620.0,30.79084603660721,1901.0,Customer returned electronics worth $30.79.,Very disappointed with the product quality.
621.0,30.65272139730061,1139.0,Customer purchased groceries worth $30.65.,Will buy again!
622.0,77.36867757108365,1406.0,Customer requested refund for furniture worth $77.37.,Highly recommend!
623.0,75.26230757258354,1730.0,Customer requested refund for furniture worth $75.26.,"Great service, fast delivery!"
